"Operational State,""WDM Connection Type"",""Name"",""Shape"",""Implementation State"",""Working State"",""From NE/Port #1"",""To NE/Port #1"",""Alarm Status"",""Direction"",""Flex Grid Capable"",""Band"",""NPA Name"",""Protection"",""Commissioned Status"",""Service State"",""Administrative State"",""OLC State"",""Client Signal Type"",""RX Frequency"",""TX Frequency"",""ASAP Name"",""Inter Shelf"",""Span Type"",""Cluster"",""Grid Type"",""A-Z Span Loss C"",""Z-A Span Loss C"",""A-Z Span Loss L"",""Z-A Span Loss L"",""Last Calculated Span Loss Date"",""Definition Time"",""SRG Present"",""Link Type"",""Latency (microsec.)"",""3Ê³áµˆ Party Network Name"",""3Ê³áµˆ Party Network Description"",""From NE/Port #2"",""Access Control Domain"",""OTDR Summary"",""OTDR Scan Status"",""OTDR Supported"",""Dark Fiber Associated"",""To NE/Port #2"",""Fiber Route Associated"",""Latest Note"",""ASAP"",""% Low Utilization Threshold"",""% High Utilization Threshold"",""Repeater"",""% Utilization"",""ASELL Status"",""Utilization Profile"",""Audit State"",""Allocation Cost"",""Subsea"""
"Up,""OTS"",""A32-R-0000693348-01/A32-R-0000260776-01/SFRW11975/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000693348-01/IROADM-5-6-LINEOUT"",""A32-R-0000260776-01/A2325A-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""26.33"",""26.94"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Nov 26 2021 00:57:52 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""591"",""Intrusion OK"",""Att A-B 26.7 B-A 27"",""A32-R-0000260776-01/A2325A-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000693348-01/IROADM-5-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""11.36"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000693348-01/A32-R-0000693310-01/SFRW16975/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000693348-01/IROADM-8-7-LINEOUT"",""A32-R-0000693310-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""5.84"",""5.43"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Nov 26 2021 01:32:10 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""42"",""Intrusion OK"",""Att A-B 5.9 B-A 5.6"",""A32-R-0000693310-01/AHPHG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000693348-01/IROADM-8-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""4.55"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000693348-01/A32-R-0000693351-01/SFRW04233/OTDR-P8P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000693351-01/IROADM-2-7-LINEOUT"",""A32-R-0000693348-01/IROADM-1-6-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.69"",""9.19"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jan 27 2022 23:21:40 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""104"",""Intrusion OK"",""Att A-B 9.5 B-A 10.3"",""A32-R-0000693348-01/IROADM-1-6-LINEOUT"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000693351-01/IROADM-2-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""9.38"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000693348-01/A32-R-0000693693-01/SFRW11263/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000693348-01/IROADM-4-6-LINEOUT"",""A32-R-0000693693-01/AHPLG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.44"",""7.75"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Nov 18 2021 02:11:00 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""125"",""Intrusion OK"",""Att A-B 8.3 B-A 8.7"",""A32-R-0000693693-01/AHPLG-1-2-LINE"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000693348-01/IROADM-4-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""3.13"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000693724-01/A32-R-0000690133-01/SFRW16587/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000690133-01/IROADM-6-14-LINEOUT"",""A32-R-0000693724-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""12.48"",""11.66"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Nov 04 2021 01:37:20 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""299"",""Intrusion OK"",""Att A-B 12.1 B-A 12.3"",""A32-R-0000693724-01/AHPHG-1-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000690133-01/IROADM-6-14-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000741144-01/A32-R-0000741091-01/SFRW09317/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000741144-01/IROADM-1-10-LINEOUT"",""A32-R-0000741091-01/AHPLG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.53"",""15.34"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jun 14 2022 00:21:12 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""289"",""Intrusion OK"",""Att A-B 15.4 B-A 16.8"",""A32-R-0000741091-01/AHPLG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000741144-01/IROADM-1-10-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""27.27"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000741144-01/A32-R-0000741156-01/9COS 1927/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000741144-01/IROADM-3-10-LINEOUT"",""A32-R-0000741156-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""14.25"",""13.55"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jul 05 2022 00:46:33 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""216"",""Intrusion OK"",""Att A-B 14.1 B-A 14.1"",""A32-R-0000741156-01/AHPHG-1-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000741144-01/IROADM-3-10-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""6.82"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000751498-01/A32-R-0000923747-01/SFRW42263/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000751498-01/IROADM-1-2-LINEOUT"",""A32-R-0000923747-01/IROADM-8-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""6.46"",""7.04"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Dec 08 2022 23:56:46 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""220"",""Intrusion OK"",""Att A-B 6.1 B-A 6.5"",""A32-R-0000923747-01/IROADM-8-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000751498-01/IROADM-1-2-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""14.06"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000751498-01/A32-R-9310000035-01/SFRW42293/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000751498-01/IROADM-2-2-LINEOUT"",""A32-R-9310000035-01/IROADM-2-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""5.97"",""6.29"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Dec 08 2022 23:56:46 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""220"",""Intrusion OK"",""Att A-B 5.4 B-A 5.8"",""A32-R-9310000035-01/IROADM-2-7-LINEOUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000751498-01/IROADM-2-2-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""14.06"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000756033-01/A32-R-9310000035-01/SFRW16885/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000756033-01/IROADM-1-10-LINEOUT"",""A32-R-9310000035-01/IROADM-3-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""6.44"",""6.65"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 21 2022 23:16:50 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""72"",""Intrusion OK"",""Att A-B 6.3 B-A 7"",""A32-R-9310000035-01/IROADM-3-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000756033-01/IROADM-1-10-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""25.52"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000756880-01/A32-R-0000923759-01/SFRW31637/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-4-16-LINEOUT"",""A32-R-0000756880-01/IROADM-2-14-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.64"",""9.03"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jul 13 2021 00:11:58 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""113"",""Intrusion OK"",""Att A-B 8.4 B-A 7.6"",""A32-R-0000756880-01/IROADM-2-14-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-4-16-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000771919-03/A32-R-0000940052-01/SFRW10317/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000771919-03/IROADM-2-6-LINEOUT"",""A32-R-0000940052-01/IROADM-2-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""20.09"",""19.13"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Jan 24 2024 23:14:56 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""332"",""Intrusion OK"",""Att A-B 19.1 B-A 20.2"",""A32-R-0000940052-01/IROADM-2-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000771919-03/IROADM-2-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""10.42"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000780382-01/A32-R-0000923759-01/SFRW22243/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-7-7-LINEOUT"",""A32-R-0000780382-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.67"",""14.37"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Jul 16 2021 00:11:19 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""226"",""Intrusion OK"",""Att A-B 15.5 B-A 17.5"",""A32-R-0000780382-01/AHPHG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-7-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""5.68"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782061-01/A32-R-0000911626-01/SFRW10303/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000911626-01/IROADM-5-3-LINEOUT"",""A32-R-0000782061-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.87"",""10.35"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Mar 23 2021 23:26:14 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""166"",""Intrusion OK"",""Att A-B 9 B-A 7.8"",""A32-R-0000782061-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000911626-01/IROADM-5-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.29"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782173-01/A32-R-0000782417-01/SFRW11825/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000782173-01/PORT-4-7-LINEOUT"",""A32-R-0000782417-01/AHPLG-1-2-LINE"",""Major"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""14.64"",""16.64"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jul 06 2023 00:33:02 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""127"",""Intrusion OK"",""Att A-B 11.6 B-A 9.2"",""A32-R-0000782417-01/AHPLG-1-2-LINE"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000782173-01/PORT-4-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.29"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782173-01/A32-R-0000782422-01/SFRW11715/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000782173-01/PORT-3-17-LINEOUT"",""A32-R-0000782422-01/A2325A-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""16.43"",""17.09"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Jul 05 2023 00:23:24 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""352"",""Intrusion OK"",""Att A-B 16.3 B-A 16.4"",""A32-R-0000782422-01/A2325A-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000782173-01/PORT-3-17-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""19.32"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782173-01/A32-R-0000911626-01/SFRW10371/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000782173-01/PORT-2-8-LINEOUT"",""A32-R-0000911626-01/IROADM-4-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""13.7"",""13.71"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Aug 22 2023 01:01:40 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""245"",""Intrusion OK"",""Att A-B 13.6 B-A 13.5"",""A32-R-0000911626-01/IROADM-4-7-LINEOUT"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000782173-01/PORT-2-8-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""5.21"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782173-01/A32-R-0000923759-01/SFRW10569/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-2-6-LINEOUT"",""A32-R-0000782173-01/PORT-1-2-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""13.95"",""15.33"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Jul 05 2023 00:24:29 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""250"","""","""",""A32-R-0000782173-01/PORT-1-2-LINEOUT"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-2-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""9.38"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782173-01/A32-R-7810000001-01/SFRW11933/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000782173-01/PORT-5-3-LINEOUT"",""A32-R-7810000001-01/AHPHG-1-2-LINE"",""Major"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""4.74"",""2.34"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Sep 08 2023 01:07:03 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""29"",""Intrusion OK"",""Att A-B 2.2 B-A 4.4"",""A32-R-7810000001-01/AHPHG-1-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000782173-01/PORT-5-3-LINEIN"",""True"","" "",""Enabled"",""50"",""80"",""False"",""9.09"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000782418-01/A32-R-0000782173-01/SFRW30541/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000782173-01/PORT-7-15-LINEOUT"",""A32-R-0000782418-01/AHPLG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.87"",""7.73"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jul 20 2023 00:59:10 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""141"",""Intrusion OK"",""Att A-B 7.9 B-A 8.2"",""A32-R-0000782418-01/AHPLG-2-2-LINE"",""unknown unknown"",""LOS No Fibercut"",""Success"",""True"",""False"",""A32-R-0000782173-01/PORT-7-15-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000790504-01/A32-R-0000790513-01/SFRW07959/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000790513-01/IROADM-1-16-LINEOUT"",""A32-R-0000790504-01/IROADM-2-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""9.42"",""9.52"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 01 2021 00:42:48 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""176"",""intrusion OK"",""A-B 9.42 B-A 9.67"",""A32-R-0000790504-01/IROADM-2-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000790513-01/IROADM-1-16-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""17.19"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000790513-01/A32-R-0000790697-01/SFRW12229/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000790513-01/IROADM-4-3-LINEOUT"",""A32-R-0000790697-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""3.34"",""2.92"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 01 2021 00:42:49 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""5"",""Intrusion OK"",""Att A-B 3.4 B-A 3"",""A32-R-0000790697-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000790513-01/IROADM-4-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""3.13"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000790513-01/A32-R-0000850798-01/SFRW11361/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000790513-01/IROADM-3-7-LINEOUT"",""A32-R-0000850798-01/AHPLG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""13.19"",""11.87"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 01 2021 23:41:39 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""253"",""Intrusion OK"",""Att A-B 12.8 B-A 13.2"",""A32-R-0000850798-01/AHPLG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000790513-01/IROADM-3-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.5"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
